Commit Hash,ClassQualifiedName,Decor_Spaghetti_Code,Decor_Large_Class,Decor_Complex_Class
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.CustomMultiPartEntity,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.Hauptgericht,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.HttpMultipartClient,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.Kommentar,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.MealActivity,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.MealFragment,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.MensaEssen,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.PictureThread,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.RatingThread,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.SigfoodActivity,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.SigfoodApi,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.SigfoodMain,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.SigfoodSettings,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.SigfoodThread,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.ApplicationTest,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.Bewertung,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.CommentFragment,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.CommentThread,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.CustomMultiPartEntity,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.Hauptgericht,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.HttpMultipartClient,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.Kommentar,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.MealActivity,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.MealFragment,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.MensaEssen,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.PictureThread,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.RatingThread,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.SigfoodActivity,0,0,0
fbe58ac3c5a2fcf3c551660c03a789c7eb87c3e2,de.sigfood.SigfoodApi,0,0,0
