Commit Hash,ClassQualifiedName,LOC,LCOM,CBO,WMC
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.PadActivity,179,100,15,29
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.PaintView,265,137,26,48
ad748831aaf7fa8eb52347ff732ade9326e3789a,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.CanvasFragment,117,56,8,25
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.MyDialogFragment,35,0,9,6
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.PadActivity,179,100,15,29
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.PaintView,265,137,26,48
5ac81515e8f294b8ac3225b8db48468853aa7061,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.CanvasFragment,117,56,8,25
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.MyDialogFragment,35,0,9,6
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.PadActivity,179,100,15,29
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.PaintView,265,137,26,48
0dfaba7e2fad82870c926a9d1fdd4e6dd4c959da,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.CanvasFragment,117,56,8,25
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.MyDialogFragment,35,0,9,6
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.PadActivity,179,100,15,29
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.PaintView,265,137,26,48
08d478f9480c367153a4b04649ca9bf5746d7dff,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.CanvasFragment,117,56,8,25
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.MyDialogFragment,35,0,9,6
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.PadActivity,179,100,15,29
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.PaintView,265,137,26,48
38fb5cc44c147140802452ca7116960ab239fa70,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.smart_tag_app.MediaUtils,91,10,10,15
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.smart_tag_app.SmartTagAppActivity,121,0,18,16
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.smart_tag_app.SmartTagTask,35,4,5,8
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.BgConfigActionProvider,112,0,7,26
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.CanvasFragment,117,56,8,25
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.MyDialogFragment,35,0,9,6
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.PadActivity,179,100,15,29
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.PaintView,265,137,26,48
3290a8d4a5b6896556b40bf1ad9119b71014b2d1,org.zakky.memopad.PenConfigActionProvider,131,0,9,32
