Commit,DW_Smell,IDS_Smell,IS_Smell,LT_Smell,MIM_Smell
0.47,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.48,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.49,0.15,0.13,0.71,0.1,31.12
0.5,0.15,0.13,0.71,0.1,31.12
0.5,0.15,0.13,0.71,0.1,31.12
0.5,0.15,0.13,0.71,0.1,31.12
0.49,0.16,0.14,0.73,0.1,31.61
0.49,0.16,0.14,0.73,0.1,31.61
0.49,0.16,0.14,0.73,0.1,31.61
0.49,0.16,0.14,0.73,0.1,31.61
0.49,0.16,0.14,0.73,0.1,31.61
0.49,0.16,0.14,0.73,0.1,31.61
0.49,0.16,0.14,0.73,0.1,31.61
0.49,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.73,0.1,31.61
0.51,0.16,0.14,0.73,0.1,31.61
0.51,0.16,0.14,0.73,0.1,31.61
0.51,0.16,0.14,0.73,0.1,31.61
0.51,0.16,0.14,0.73,0.1,31.61
0.51,0.16,0.14,0.73,0.1,31.61
0.5,0.16,0.14,0.72,0.1,31.92
0.5,0.16,0.14,0.72,0.1,31.92
0.5,0.16,0.14,0.72,0.1,31.92
0.5,0.16,0.14,0.72,0.1,31.92
0.5,0.16,0.14,0.72,0.1,31.92
0.5,0.16,0.14,0.72,0.1,31.92
0.5,0.16,0.14,0.72,0.1,31.92
0.51,0.16,0.14,0.72,0.1,31.92
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.5,0.16,0.14,0.73,0.1,32.2
0.49,0.17,0.15,0.75,0.1,32.73
0.49,0.17,0.15,0.75,0.1,32.73
0.49,0.17,0.15,0.75,0.1,32.73
0.49,0.17,0.15,0.75,0.1,32.73
0.5,0.17,0.15,0.75,0.1,32.73
0.5,0.17,0.15,0.75,0.1,32.73
0.5,0.17,0.15,0.75,0.1,32.73
0.5,0.17,0.15,0.75,0.1,32.73
0.49,0.17,0.15,0.77,0.11,33.4
0.49,0.17,0.15,0.77,0.11,33.4
0.49,0.17,0.15,0.77,0.11,33.4
0.49,0.17,0.15,0.77,0.11,33.4
0.49,0.17,0.15,0.77,0.11,33.4
0.48,0.17,0.15,0.76,0.11,33.91
0.48,0.17,0.15,0.76,0.11,33.91
0.48,0.17,0.15,0.76,0.11,33.91
0.48,0.17,0.15,0.76,0.11,33.91
0.48,0.17,0.15,0.76,0.11,33.91
0.48,0.17,0.15,0.76,0.11,33.91
0.48,0.17,0.15,0.76,0.11,33.91
0.47,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.48,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.5,0.18,0.16,0.78,0.11,34.67
0.49,0.18,0.16,0.8,0.11,34.84
0.49,0.18,0.16,0.8,0.11,34.84
0.49,0.18,0.16,0.8,0.11,34.84
0.49,0.18,0.16,0.8,0.11,34.84
0.49,0.18,0.16,0.8,0.11,34.84
0.49,0.18,0.16,0.8,0.11,34.84
0.49,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.5,0.18,0.16,0.8,0.11,34.84
0.51,0.18,0.16,0.8,0.11,34.84
0.51,0.18,0.16,0.8,0.11,34.84
0.51,0.18,0.16,0.8,0.11,34.84
0.51,0.18,0.16,0.8,0.11,34.84
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.5,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.51,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.52,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.53,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.16,0.79,0.12,35.26
0.55,0.19,0.16,0.79,0.12,35.26
0.54,0.19,0.17,0.81,0.12,35.93
0.54,0.19,0.17,0.81,0.12,35.93
0.54,0.19,0.17,0.81,0.12,35.93
0.53,0.2,0.17,0.83,0.12,36.37
0.53,0.2,0.17,0.83,0.12,36.37
0.53,0.2,0.17,0.83,0.12,36.37
0.53,0.2,0.17,0.83,0.12,36.37
0.53,0.2,0.17,0.83,0.12,36.37
0.53,0.2,0.17,0.83,0.12,36.37
0.53,0.2,0.17,0.83,0.12,36.37
0.53,0.2,0.17,0.83,0.12,36.37
0.52,0.2,0.18,0.85,0.12,36.62
0.52,0.2,0.18,0.85,0.12,36.62
0.52,0.2,0.18,0.85,0.12,36.62
0.52,0.2,0.18,0.85,0.12,36.62
0.52,0.2,0.18,0.85,0.12,36.62
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.52,0.21,0.18,0.87,0.13,37.26
0.51,0.21,0.18,0.89,0.13,38.18
0.51,0.21,0.18,0.89,0.13,38.18
0.51,0.21,0.18,0.89,0.13,38.18
0.51,0.21,0.18,0.89,0.13,38.18
0.51,0.21,0.18,0.89,0.13,38.18
0.51,0.21,0.18,0.89,0.13,38.18
0.51,0.21,0.18,0.89,0.13,38.18
0.51,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.52,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.53,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.54,0.21,0.18,0.89,0.13,38.18
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.54,0.22,0.19,0.92,0.14,38.49
0.53,0.22,0.19,0.94,0.14,39.5
0.53,0.22,0.19,0.94,0.14,39.5
0.53,0.22,0.19,0.94,0.14,39.5
0.53,0.22,0.19,0.94,0.14,39.5
0.53,0.22,0.19,0.94,0.14,39.5
0.53,0.22,0.19,0.94,0.14,39.5
0.53,0.22,0.19,0.94,0.14,39.5
0.53,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.54,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.55,0.22,0.19,0.94,0.14,39.5
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.54,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.55,0.23,0.14,0.97,0.11,36.51
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.55,0.24,0.15,1.0,0.12,37.03
0.56,0.24,0.15,1.0,0.12,37.03
0.56,0.24,0.15,1.0,0.12,37.03
0.56,0.24,0.15,1.0,0.12,37.03
0.54,0.24,0.15,1.03,0.12,38.06
0.54,0.24,0.15,1.03,0.12,38.06
0.54,0.24,0.15,1.03,0.12,38.06
0.54,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.55,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.56,0.24,0.15,1.03,0.12,38.06
0.55,0.22,0.16,1.06,0.09,38.69
0.55,0.22,0.16,1.06,0.09,38.69
0.55,0.22,0.16,1.06,0.09,38.69
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.54,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.55,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.57,0.23,0.16,1.0,0.1,39.61
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.56,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.57,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
0.58,0.23,0.17,1.03,0.1,39.3
